filename,corners,check_corners
G00002EC8_Flash0_G00002EC8fullhd_1632382044884_2.0.7.png,465.26 397.39 190.38 394.95 191.62 230.14 465.34 231.3,1
G00002ED0_Flash0_G00002ED0fullhd_1632391428775_2.0.7.png,434.24 294.2 193.97 283.31 200.97 135.92 442.94 148.81,1
A0044MJM_Flash0_A0044MJMfullhd_1632900029620_2.0.7.png,587.69 478.89 226.63 474.72 224.26 258.49 588.75 260.33,1
A0044MZC_Flash0_A0044MZCfullhd_1632809246846_2.0.7.png,447.09 388.77 179.67 387.23 180.71 227.31 446.0 225.76,1
A0044MHR_Flash0_A0044MHRfullhd_1633000677100_2.0.7.png,591.18 459.46 255.62 460.28 253.54 259.57 590.81 257.35,1
A0044MZK_Flash0_A0044MZKfullhd_1632814730919_2.0.7.png,456.11 375.37 211.9 379.0 211.2 232.75 452.46 227.21,1
A0044MLX_Flash0_A0044MLXfullhd_1632996097942_2.0.7.png,441.24 396.99 165.69 392.95 171.33 228.49 441.4 232.14,1
A0044MYE_Flash0_A0044MYEfullhd_1632913887416_2.0.7.png,609.18 503.5 223.33 498.86 228.26 262.77 615.35 271.57,1
G00002EAx_Flash0_G00002EAxfullhd_1632393820708_2.0.7.png,1355.04 1133.81 466.22 1123.01 477.29 589.18 1358.87 603.95,1
G00002EDn_Flash0_G00002EDnfullhd_1632723492059_2.0.7.png,1345.23 1103.93 536.72 1101.67 543.67 618.58 1339.32 618.99,1
A0044MWB_Flash0_A0044MWBfullhd_1632811121560_2.0.7.png,468.11 347.25 195.6 351.38 194.73 188.42 464.25 183.48,1
A0044N0A_Flash0_A0044N0Afullhd_1632828731866_2.0.7.png,570.9 476.98 281.06 475.37 277.28 301.14 570.09 301.33,1
G00002EC2_Flash0_G00002EC2fullhd_1632395142392_2.0.7.png,445.26 438.28 172.64 447.56 170.07 281.15 442.65 272.57,1
A0044MHG_Flash0_A0044MHGfullhd_1632980273328_2.0.7.png,448.0 389.19 181.45 386.06 179.8 226.03 449.36 225.69,1
A0044MYV_Flash0_A0044MYVfullhd_1632986221972_2.0.7.png,443.09 388.07 167.56 382.88 172.74 215.79 445.43 223.57,1
A0044MLC_Flash0_A0044MLCfullhd_1632911186918_2.0.7.png,457.89 395.88 175.7 390.21 179.26 220.55 460.2 224.63,1
A0044MHB_Flash0_A0044MHBfullhd_1632980356863_2.0.7.png,459.76 389.03 183.01 390.44 184.22 223.79 456.88 224.18,1
G00002E7x_Flash0_G00002E7xfullhd_1632727804112_2.0.7.png,1316.9 1014.46 569.66 1026.73 564.92 574.13 1306.39 567.91,1
A0044MWM_Flash0_A0044MWMfullhd_1632811029759_2.0.7.png,461.13 391.35 180.54 398.44 178.39 228.75 456.34 223.67,1
A0044N0B_Flash0_A0044N0Bfullhd_1633068043074_2.0.7.png,466.56 383.06 196.89 378.02 201.07 215.5 468.44 221.23,1
A0044N0X_Flash0_A0044N0Xfullhd_1632910076242_2.0.7.png,573.45 485.44 243.1 485.26 244.15 285.66 576.8 287.33,1
A0044MMV_Flash0_A0044MMVfullhd_1632895172380_2.0.7.png,574.94 463.98 259.99 468.7 255.15 279.88 570.62 273.74,1
A0044N0O_Flash0_A0044N0Ofullhd_1632985530106_2.0.7.png,451.38 386.52 183.45 380.23 186.58 218.76 453.65 222.17,1
G00002EDv_Flash0_G00002EDvfullhd_1632393020381_2.0.7.png,1248.82 1077.62 444.15 1053.37 459.51 572.39 1259.3 594.5,1
G00002E9k_Flash0_G00002E9kfullhd_1632462424900_2.0.7.png,564.75 487.87 226.01 482.02 225.32 275.26 562.13 273.11,1
G00002E8m_Flash0_G00002E8mfullhd_1632391525174_2.0.7.png,1204.92 1083.14 551.06 1088.41 555.52 698.59 1196.13 692.27,1
A0044MMP_Flash0_A0044MMPfullhd_1633070970996_2.0.7.png,445.92 368.58 187.5 372.56 186.75 214.85 444.66 213.19,1
G00002EAQ_Flash0_G00002EAQfullhd_1632469060563_2.0.7.png,452.41 363.98 206.56 357.81 207.26 208.96 452.88 208.46,1
G00002E7Y_Flash0_G00002E7Yfullhd_1632728175280_2.0.7.png,1288.52 1067.65 498.18 1077.37 499.83 607.79 1276.99 593.01,1
G00002EEN_Flash0_G00002EENfullhd_1632722913199_2.0.7.png,1338.66 1076.5 568.84 1086.36 562.08 626.26 1327.49 610.33,1
G00002EAM_Flash0_G00002EAMfullhd_1632461839658_2.0.7.png,558.04 485.83 240.57 486.22 236.8 296.27 554.91 292.7,1
A0044N1S_Flash0_A0044N1Sfullhd_1632813334680_2.0.7.png,414.9 380.29 197.92 379.52 199.01 248.31 414.65 248.07,1
G00002EDk_Flash0_G00002EDkfullhd_1632477491371_2.0.7.png,594.82 475.35 234.16 471.74 230.54 252.89 590.84 245.39,1
G00002EAk_Flash0_G00002EAkfullhd_1632378895914_2.0.7.png,473.75 392.1 190.71 388.67 188.3 218.13 470.84 213.26,1
G00002EAG_Flash0_G00002EAGfullhd_1632469351830_2.0.7.png,452.37 391.55 196.02 384.0 198.71 230.36 453.62 232.41,1
A0044N1Q_Flash0_A0044N1Qfullhd_1632914871294_2.0.7.png,470.9 420.42 183.33 425.18 175.95 253.51 465.8 244.29,1
G00002E7c_Flash0_G00002E7cfullhd_1632391148084_2.0.7.png,1166.62 1022.4 599.8 1008.87 611.02 669.68 1170.96 681.67,1
G00002E8Z_Flash0_G00002E8Zfullhd_1632395275108_2.0.7.png,1335.9 1147.13 491.84 1163.8 489.31 654.43 1319.46 642.84,1
A0044N0V_Flash0_A0044N0Vfullhd_1632813815392_2.0.7.png,426.5 372.96 171.52 367.63 176.01 214.06 428.67 217.28,1
G00002E94_Flash0_G00002E94fullhd_1632396058655_2.0.7.png,458.82 392.74 174.86 390.52 178.17 219.35 458.56 217.49,1
G00002EEN_Flash0_G00002EENfullhd_1632379972452_2.0.7.png,1244.66 1099.28 568.35 1091.14 557.63 673.38 1229.74 658.74,1
A0044N0B_Flash0_A0044N0Bfullhd_1632895407519_2.0.7.png,480.9 390.21 203.0 394.0 202.61 228.56 476.09 222.65,1
A0044N1V_Flash0_A0044N1Vfullhd_1633067395926_2.0.7.png,458.1 371.85 199.55 372.98 199.56 215.88 459.39 215.83,1
A0044MWB_Flash0_A0044MWBfullhd_1632987881447_2.0.7.png,456.01 390.71 185.85 389.77 186.87 227.19 455.77 226.83,1
A0044MXP_Flash0_A0044MXPfullhd_1632913310887_2.0.7.png,447.16 384.1 163.99 376.13 168.81 205.61 451.51 212.57,1
G00002E8C_Flash0_G00002E8Cfullhd_1632727635604_2.0.7.png,1316.43 1091.91 554.78 1111.89 545.13 656.47 1298.87 636.27,1
A0044MZH_Flash0_A0044MZHfullhd_1632895739866_2.0.7.png,449.74 382.68 191.23 372.47 197.44 216.61 456.34 226.88,1
G00002E8F_Flash0_G00002E8Ffullhd_1632391963686_2.0.7.png,1226.47 1009.1 596.99 1014.19 591.36 636.53 1223.14 629.48,1
A0044MXJ_Flash0_A0044MXJfullhd_1632982065023_2.0.7.png,575.56 477.33 255.61 483.11 251.86 289.62 574.09 284.88,1
A0044MHF_Flash0_A0044MHFfullhd_1632983109855_2.0.7.png,565.01 491.49 258.09 491.14 255.55 307.54 563.62 305.7,1
A0044MLY_Flash0_A0044MLYfullhd_1632897979791_2.0.7.png,564.51 506.56 240.3 507.04 236.42 313.11 562.41 309.92,1
G00002ECy_Flash0_G00002ECyfullhd_1632392288941_2.0.7.png,474.52 406.17 191.9 409.23 192.21 239.89 469.52 236.89,1
G00002EDb_Flash0_G00002EDbfullhd_1632393099060_2.0.7.png,449.14 420.99 189.59 424.01 189.93 267.06 446.89 265.57,1
G00002E7d_Flash0_G00002E7dfullhd_1632728080539_2.0.7.png,1390.58 1198.97 515.21 1204.82 525.63 677.24 1386.9 678.78,1
A0044N2S_Flash0_A0044N2Sfullhd_1632812954462_2.0.7.png,442.94 375.48 215.69 374.87 218.63 239.91 441.91 238.7,1
G00002E7g_Flash0_G00002E7gfullhd_1632742697678_2.0.7.png,1381.8 1078.85 562.5 1116.51 546.74 627.95 1349.61 596.26,1
A0044MWP_Flash0_A0044MWPfullhd_1632823022642_2.0.7.png,463.72 401.36 170.87 394.87 175.89 219.47 465.45 223.2,1
G00002E9J_Flash0_G00002E9Jfullhd_1632726655758_2.0.7.png,1292.97 1052.26 546.35 1073.68 540.25 618.55 1276.8 608.56,1
A0044MXN_Flash0_A0044MXNfullhd_1632894536596_2.0.7.png,574.16 491.58 245.24 494.89 244.06 296.91 573.88 294.74,1
A0044MXH_Flash0_A0044MXHfullhd_1632822739663_2.0.7.png,461.28 389.93 184.09 382.7 192.07 218.24 463.66 222.67,1
G00002EBD_Flash0_G00002EBDfullhd_1632461071921_2.0.7.png,602.77 517.74 225.84 518.78 226.08 292.15 601.9 291.68,1
A0044MZX_Flash0_A0044MZXfullhd_1632808995556_2.0.7.png,452.74 384.02 192.34 382.01 193.13 225.96 452.63 226.41,1
G00002EF4_Flash0_G00002EF4fullhd_1632722043959_2.0.7.png,1291.24 1106.38 528.76 1108.93 530.14 655.8 1281.77 646.15,1
A0044MI0_Flash0_A0044MI0fullhd_1633072024837_2.0.7.png,471.29 367.04 208.77 370.76 207.82 212.5 467.9 209.87,1
A0044ML2_Flash0_A0044ML2fullhd_1632998021572_2.0.7.png,576.27 468.32 211.92 464.08 212.29 245.46 578.35 248.14,1
G00002E97_Flash0_G00002E97fullhd_1632476467472_2.0.7.png,453.0 390.94 186.0 383.15 188.95 223.94 455.03 228.29,1
G00002EES_Flash0_G00002EESfullhd_1632390327223_2.0.7.png,458.11 396.05 180.49 394.76 180.63 227.98 456.14 223.26,1
A0044MZQ_Flash0_A0044MZQfullhd_1632895689605_2.0.7.png,453.34 387.88 186.41 386.14 188.79 225.63 453.52 227.61,1
G00002EBQ_Flash0_G00002EBQfullhd_1632467135702_2.0.7.png,461.54 418.19 183.37 409.25 185.34 240.41 461.0 239.87,1
A0044MZY_Flash0_A0044MZYfullhd_1632979903863_2.0.7.png,592.02 475.25 252.57 475.74 253.61 270.33 594.61 272.49,1
A0044MJH_Flash0_A0044MJHfullhd_1633067336550_2.0.7.png,594.34 499.25 243.84 488.49 243.16 274.14 589.78 274.58,1
A0044N0N_Flash0_A0044N0Nfullhd_1632979265108_2.0.7.png,568.04 461.89 221.49 462.27 220.86 253.02 570.81 254.02,1
A0044MK3_Flash0_A0044MK3fullhd_1632997039668_2.0.7.png,437.81 374.16 186.4 368.8 189.16 219.96 442.64 226.09,1
G00002E8w_Flash0_G00002E8wfullhd_1632394043148_2.0.7.png,474.93 398.49 175.72 392.06 179.43 211.75 478.23 217.63,1
G00002ED7_Flash0_G00002ED7fullhd_1632724375637_2.0.7.png,1296.68 1095.63 542.21 1092.4 545.87 634.7 1299.65 642.54,1
G00002EA2_Flash0_G00002EA2fullhd_1632469691310_2.0.7.png,444.84 390.82 184.81 382.62 191.14 226.16 447.71 227.92,1
A0044MLE_Flash0_A0044MLEfullhd_1632996391445_2.0.7.png,454.79 387.86 182.51 386.1 184.07 223.01 454.2 222.34,1
G00002EAs_Flash0_G00002EAsfullhd_1632393918475_2.0.7.png,1213.32 1082.32 451.95 1073.01 457.76 616.9 1215.19 622.98,1
A0044MZK_Flash0_A0044MZKfullhd_1632895766590_2.0.7.png,466.75 382.54 188.76 378.5 192.08 210.54 469.4 214.25,1
G00002EBL_Flash0_G00002EBLfullhd_1632395560629_2.0.7.png,445.49 371.35 188.52 371.37 190.05 214.74 448.7 217.5,1
A0044ML4_Flash0_A0044ML4fullhd_1632898373138_2.0.7.png,549.76 487.58 259.97 482.99 262.34 309.07 551.67 312.81,1
G00002EA9_Flash0_G00002EA9fullhd_1632740873220_2.0.7.png,1355.93 1201.02 555.66 1228.43 547.41 750.56 1330.63 723.8,1
G00002EAO_Flash0_G00002EAOfullhd_1632469039714_2.0.7.png,463.43 411.39 174.15 403.76 177.15 230.93 464.42 236.01,1
A0044N0N_Flash0_A0044N0Nfullhd_1632828572228_2.0.7.png,586.95 395.08 256.92 382.74 255.3 185.21 593.11 194.66,1
G00002EEB_Flash0_G00002EEBfullhd_1632383581092_2.0.7.png,449.01 385.72 187.94 379.55 191.39 222.7 451.8 228.47,1
A0044MYI_Flash0_A0044MYIfullhd_1632986420100_2.0.7.png,461.15 379.78 177.06 383.0 177.46 210.95 456.62 210.71,1
G00002E9B_Flash0_G00002E9Bfullhd_1632395978022_2.0.7.png,455.09 384.84 176.42 378.75 180.74 211.28 457.03 215.0,1
A0044MKT_Flash0_A0044MKTfullhd_1633081790749_2.0.7.png,458.61 385.6 164.38 381.85 170.31 207.16 458.43 210.54,1
G00002EDP_Flash0_G00002EDPfullhd_1632379847515_2.0.7.png,451.66 364.08 178.81 356.16 183.42 193.04 455.5 199.58,1
A0044MZH_Flash0_A0044MZHfullhd_1633069355157_2.0.7.png,434.28 361.33 185.02 354.16 190.78 203.93 437.36 212.38,1
A0044MKE_Flash0_A0044MKEfullhd_1633071080985_2.0.7.png,467.83 387.78 175.75 381.91 181.42 206.37 469.88 212.82,1
A0044N2B_Flash0_A0044N2Bfullhd_1632914610493_2.0.7.png,452.04 384.58 179.79 384.26 179.44 220.87 450.83 218.96,1
G00002EAp_Flash0_G00002EApfullhd_1632378953555_2.0.7.png,454.95 391.12 194.01 386.97 193.15 227.41 451.71 222.26,1
G00002E99_Flash0_G00002E99fullhd_1632381730199_2.0.7.png,450.52 398.36 188.0 388.0 187.37 226.22 448.43 227.0,1
G00002EAA_Flash0_G00002EAAfullhd_1632469191865_2.0.7.png,458.12 395.7 209.76 394.73 208.94 245.44 455.5 240.8,1
A0044MMS_Flash0_A0044MMSfullhd_1633070877476_2.0.7.png,456.28 375.09 171.01 378.03 170.67 203.36 456.86 204.68,1
A0044MXN_Flash0_A0044MXNfullhd_1632913278982_2.0.7.png,463.39 382.78 177.7 380.93 178.42 210.11 462.56 209.99,1
G00002E7y_Flash0_G00002E7yfullhd_1632742592400_2.0.7.png,1296.18 1025.89 587.24 1068.1 568.53 649.15 1260.97 607.78,1
A0044N23_Flash0_A0044N23fullhd_1632894530423_2.0.7.png,468.38 390.54 177.88 383.99 183.71 210.89 470.23 214.78,1
A0044MZ2_Flash0_A0044MZ2fullhd_1632986136077_2.0.7.png,489.21 388.44 171.0 395.21 166.95 202.79 486.31 196.15,1
A0044MJT_Flash0_A0044MJTfullhd_1633066989016_2.0.7.png,574.75 507.56 238.98 501.44 234.56 297.07 570.81 296.65,1
G00002EDu_Flash0_G00002EDufullhd_1632383719926_2.0.7.png,453.93 377.99 190.42 375.19 190.61 217.08 455.08 218.7,1
A0044MNJ_Flash0_A0044MNJfullhd_1632911596947_2.0.7.png,459.25 388.44 188.73 384.69 191.48 222.16 460.14 225.12,1
A0044MXP_Flash0_A0044MXPfullhd_1632810490658_2.0.7.png,470.42 390.29 186.72 384.68 191.16 215.24 472.04 219.56,1
A0044MYD_Flash0_A0044MYDfullhd_1632896275079_2.0.7.png,456.17 375.67 185.41 371.65 189.04 208.41 457.18 212.81,1
G00002EDP_Flash0_G00002EDPfullhd_1632737396704_2.0.6.png,572.27 505.52 285.19 474.86 303.55 306.32 582.13 337.82,1
G00002EDq_Flash0_G00002EDqfullhd_1632736869301_2.0.6.png,591.0 489.14 250.22 487.19 243.39 277.42 595.26 281.62,1
A0044N1L_Flash0_A0044N1Lfullhd_1632894705851_2.0.7.png,458.06 390.96 180.49 384.53 176.99 217.74 457.17 218.25,1
A0044N0L_Flash0_A0044N0Lfullhd_1632895216431_2.0.7.png,447.69 387.97 170.8 377.08 178.33 210.94 453.12 220.5,1
G00002EBm_Flash0_G00002EBmfullhd_1632395245293_2.0.7.png,460.16 394.96 183.42 393.67 186.77 227.07 459.4 229.22,1
G00002ECj_Flash0_G00002ECjfullhd_1632478649213_2.0.7.png,575.47 491.5 226.78 485.5 221.21 273.68 571.5 268.92,1
A0044MJS_Flash0_A0044MJSfullhd_1633066980022_2.0.7.png,591.72 513.34 221.2 508.55 217.65 284.5 585.94 281.99,1
G00002E8d_Flash0_G00002E8dfullhd_1632727271077_2.0.7.png,1216.51 1103.87 513.39 1111.91 514.84 692.56 1206.38 684.87,1
A0044N00_Flash0_A0044N00fullhd_1632827572767_2.0.7.png,568.25 503.07 230.22 504.04 228.69 301.22 565.82 299.83,1
A0044MIC_Flash0_A0044MICfullhd_1632983013207_2.0.7.png,452.16 380.51 186.81 380.8 187.51 221.06 450.61 220.82,1
A0044N2C_Flash0_A0044N2Cfullhd_1633067156151_2.0.7.png,447.67 397.25 176.33 392.81 182.65 231.31 448.12 232.72,1
G00002EE2_Flash0_G00002EE2fullhd_1632723322797_2.0.7.png,1332.5 1065.04 561.09 1073.65 559.53 610.1 1322.91 606.85,1
A0044N0O_Flash0_A0044N0Ofullhd_1632814001288_2.0.7.png,442.98 375.11 183.4 374.99 185.93 219.31 441.79 217.79,1
A0044MXB_Flash0_A0044MXBfullhd_1632895459074_2.0.7.png,548.55 489.65 246.92 486.75 247.53 304.47 549.42 305.79,1
G00002EAE_Flash0_G00002EAEfullhd_1632396041358_2.0.7.png,436.04 367.52 184.71 363.11 188.14 211.93 437.74 216.29,1
G00002E8y_Flash0_G00002E8yfullhd_1632381941024_2.0.7.png,455.95 397.58 184.68 381.02 188.99 214.36 459.85 218.56,1
A0044MXJ_Flash0_A0044MXJfullhd_1632894635571_2.0.7.png,579.47 475.86 237.91 476.99 233.75 272.71 578.67 269.63,1
A0044MWH_Flash0_A0044MWHfullhd_1632913443158_2.0.7.png,570.82 477.59 239.24 476.5 239.09 276.84 573.52 278.94,1
A0044MJO_Flash0_A0044MJOfullhd_1632900048166_2.0.7.png,579.84 487.44 234.91 487.01 232.04 281.94 580.63 280.67,1
A0044MK9_Flash0_A0044MK9fullhd_1633083702440_2.0.7.png,456.05 392.24 169.03 390.9 169.46 217.87 456.7 218.49,1
G00002EBI_Flash0_G00002EBIfullhd_1632394688930_2.0.7.png,455.09 367.15 200.41 358.94 202.66 205.78 460.75 213.08,1
A0044MGW_Flash0_A0044MGWfullhd_1633066347745_2.0.7.png,575.32 487.89 234.54 489.59 231.48 285.53 574.14 282.54,1
A0044MJE_Flash0_A0044MJEfullhd_1632997251399_2.0.7.png,461.13 390.67 172.91 382.56 179.86 209.42 464.36 218.61,1
G00002EEU_Flash0_G00002EEUfullhd_1632392622794_2.0.7.png,1252.67 1020.49 566.46 1017.93 570.79 598.44 1252.69 607.62,1
G00002EEY_Flash0_G00002EEYfullhd_1632735873521_2.0.6.png,597.03 511.68 241.27 499.15 251.67 289.16 598.45 302.24,1
G00002EF7_Flash0_G00002EF7fullhd_1632461306327_2.0.7.png,461.68 391.11 194.97 387.02 197.76 227.3 464.36 230.95,1
A0044MZ6_Flash0_A0044MZ6fullhd_1632986184255_2.0.7.png,456.51 382.18 176.62 377.76 182.24 205.22 464.13 214.17,1
A0044N1F_Flash0_A0044N1Ffullhd_1632808306682_2.0.7.png,434.01 374.24 184.68 371.13 186.1 221.16 437.85 225.01,1
G00002EAS_Flash0_G00002EASfullhd_1632469081401_2.0.7.png,449.69 392.35 180.59 385.77 184.75 224.11 450.88 226.08,1
A0044N1E_Flash0_A0044N1Efullhd_1632828256763_2.0.7.png,552.51 469.0 250.96 456.25 253.3 275.02 555.44 283.6,1
A0044N04_Flash0_A0044N04fullhd_1632808916069_2.0.7.png,441.86 379.98 189.12 368.64 194.41 216.46 447.69 225.99,1
G00002ECO_Flash0_G00002ECOfullhd_1632724979501_2.0.7.png,1365.69 1104.43 520.19 1117.5 517.77 604.39 1357.07 598.38,1
A0044MHX_Flash0_A0044MHXfullhd_1632998618480_2.0.7.png,467.71 385.43 185.46 387.19 184.09 217.16 465.68 213.51,1
A0044MXV_Flash0_A0044MXVfullhd_1632913211998_2.0.7.png,434.48 380.9 173.28 377.13 173.44 220.36 435.16 221.75,1
G00002EDZ_Flash0_G00002EDZfullhd_1632737078294_2.0.6.png,590.5 473.33 275.43 472.28 278.03 286.21 585.21 288.85,1
G00002EDL_Flash0_G00002EDLfullhd_1632477725795_2.0.7.png,588.26 481.76 248.84 482.54 245.43 278.53 583.19 269.34,1
G00002E7P_Flash0_G00002E7Pfullhd_1632742966093_2.0.7.png,1278.88 1114.91 602.16 1112.42 608.15 697.62 1274.87 710.42,1
A0044N03_Flash0_A0044N03fullhd_1632827632729_2.0.7.png,564.76 492.39 227.31 483.27 225.88 277.62 565.65 281.71,1
G00002E8j_Flash0_G00002E8jfullhd_1632391500141_2.0.7.png,1318.94 1120.23 439.91 1124.69 451.72 608.11 1305.89 604.63,1
G00002EAH_Flash0_G00002EAHfullhd_1632469126226_2.0.7.png,448.79 389.14 176.44 380.68 180.02 216.35 450.7 218.11,1
G00002EEl_Flash0_G00002EElfullhd_1632476293326_2.0.7.png,592.89 488.59 224.82 489.12 225.68 270.62 588.4 262.61,1
A0044MZ0_Flash0_A0044MZ0fullhd_1632910729690_2.0.7.png,579.28 475.6 235.01 480.3 229.73 274.35 578.29 269.31,1
A0044MW9_Flash0_A0044MW9fullhd_1632988054029_2.0.7.png,457.95 382.4 180.71 385.45 177.45 219.72 459.24 216.54,1
A0044MMX_Flash0_A0044MMXfullhd_1632895191261_2.0.7.png,537.34 488.09 178.86 481.03 176.87 266.79 538.41 270.01,1
G00002E7W_Flash0_G00002E7Wfullhd_1632742887948_2.0.7.png,1413.92 1070.59 539.39 1110.14 525.87 594.63 1377.32 554.7,1
G00002EE8_Flash0_G00002EE8fullhd_1632476774677_2.0.7.png,611.36 498.58 233.32 488.36 233.92 261.63 611.01 262.11,1
A0044MYG_Flash0_A0044MYGfullhd_1632822413588_2.0.7.png,462.87 404.18 180.68 396.65 186.95 227.34 464.46 228.73,1
G00002ECR_Flash0_G00002ECRfullhd_1632380958667_2.0.7.png,449.66 357.62 184.52 348.58 188.36 190.18 454.06 196.58,1
G00002E9j_Flash0_G00002E9jfullhd_1632726217485_2.0.7.png,1291.43 1103.77 587.36 1097.88 590.38 674.39 1290.79 678.96,1
G00002EAP_Flash0_G00002EAPfullhd_1632740573418_2.0.7.png,1320.87 1059.31 544.02 1078.31 539.79 614.71 1302.17 593.23,1
A0044MHN_Flash0_A0044MHNfullhd_1632982931446_2.0.7.png,578.19 511.46 231.26 505.82 235.19 296.68 582.09 303.34,1
A0044MJK_Flash0_A0044MJKfullhd_1633067370422_2.0.7.png,604.7 509.72 261.29 505.33 260.82 299.08 604.65 300.43,1
G00002EAj_Flash0_G00002EAjfullhd_1632461355949_2.0.7.png,586.39 489.82 224.4 484.75 226.32 268.82 587.56 269.96,1
G00002EDK_Flash0_G00002EDKfullhd_1632723974669_2.0.7.png,1324.51 1103.2 544.34 1102.52 547.43 635.54 1321.71 637.39,1
G00002E8C_Flash0_G00002E8Cfullhd_1632742422125_2.0.7.png,1525.24 1086.0 728.75 1102.14 721.18 632.47 1494.96 618.82,1
A0044MZZ_Flash0_A0044MZZfullhd_1632895457779_2.0.7.png,447.2 381.57 185.09 383.61 183.38 225.23 446.13 223.1,1
G00002E8J_Flash0_G00002E8Jfullhd_1632727559376_2.0.7.png,1267.07 1079.17 544.12 1080.98 549.93 650.65 1260.54 650.29,1
A0044MZM_Flash0_A0044MZMfullhd_1633068764956_2.0.7.png,456.19 378.0 192.16 373.93 195.5 215.78 456.91 218.26,1
A0044MHI_Flash0_A0044MHIfullhd_1632988316007_2.0.7.png,589.23 503.07 232.81 504.52 230.7 291.23 590.39 288.97,1
G00002EA5_Flash0_G00002EA5fullhd_1632740830645_2.0.7.png,1423.13 1083.81 631.05 1108.8 622.83 641.14 1401.44 616.73,1
A0044MHL_Flash0_A0044MHLfullhd_1633000843723_2.0.7.png,561.29 466.21 225.29 466.92 220.55 263.23 563.49 264.11,1
A0044N1E_Flash0_A0044N1Efullhd_1632743168231_2.0.7.png,583.32 496.9 237.68 491.91 234.52 282.08 577.1 275.18,1
A0044N28_Flash0_A0044N28fullhd_1632825077645_2.0.7.png,598.08 496.8 226.73 497.99 224.65 274.62 596.83 272.47,1
G00002EBw_Flash0_G00002EBwfullhd_1632394310988_2.0.7.png,491.66 394.99 230.82 410.19 223.32 254.65 479.69 238.02,1
G00002EAO_Flash0_G00002EAOfullhd_1632392350547_2.0.7.png,461.49 420.86 183.78 425.55 179.31 258.52 456.46 251.62,1
A0044MKG_Flash0_A0044MKGfullhd_1633071099901_2.0.7.png,462.43 390.96 175.9 386.87 180.49 214.71 463.75 220.04,1
A0044MN9_Flash0_A0044MN9fullhd_1632997129295_2.0.7.png,612.45 506.1 236.11 507.35 233.22 278.68 615.75 279.07,1
G00002EDQ_Flash0_G00002EDQfullhd_1632393873354_2.0.7.png,461.47 400.79 192.93 396.88 195.47 235.39 462.54 238.68,1
G00002EAB_Flash0_G00002EABfullhd_1632461892219_2.0.7.png,568.81 486.47 224.5 481.91 224.62 276.13 570.42 278.71,1
A0044MXJ_Flash0_A0044MXJfullhd_1632896756680_2.0.7.png,467.71 383.69 177.02 377.39 180.67 201.92 472.17 207.35,1
G00002E7b_Flash0_G00002E7bfullhd_1632391139438_2.0.7.png,1165.0 1037.15 581.98 1021.96 588.86 671.77 1175.47 684.08,1
G00002EDe_Flash0_G00002EDefullhd_1632390994132_2.0.7.png,444.05 374.52 186.25 370.69 186.1 215.29 445.49 217.59,1
G00002EEd_Flash0_G00002EEdfullhd_1632735719661_2.0.6.png,595.28 436.98 261.09 440.52 260.46 234.74 596.51 235.79,1
A0044MNO_Flash0_A0044MNOfullhd_1633070658050_2.0.7.png,434.62 397.45 174.49 399.36 175.46 239.98 434.35 240.93,1
A0044MZ6_Flash0_A0044MZ6fullhd_1632980268381_2.0.7.png,569.18 465.77 224.05 471.45 221.09 262.06 568.63 259.05,1
G00002E9Y_Flash0_G00002E9Yfullhd_1632393566944_2.0.7.png,461.77 377.51 197.37 380.41 191.93 222.37 458.66 217.58,1
G00002EBA_Flash0_G00002EBAfullhd_1632467778033_2.0.7.png,451.88 388.31 183.59 383.95 185.88 223.03 451.8 222.55,1
G00002EEp_Flash0_G00002EEpfullhd_1632722370579_2.0.7.png,1285.57 1096.09 519.55 1105.54 510.84 644.19 1281.05 630.45,1
A0044MY5_Flash0_A0044MY5fullhd_1632810376920_2.0.7.png,452.79 377.77 178.87 368.44 185.96 204.26 456.85 211.42,1
A0044MJK_Flash0_A0044MJKfullhd_1632998018926_2.0.7.png,451.73 385.95 180.5 393.9 177.97 227.82 449.56 223.11,1
A0044MZU_Flash0_A0044MZUfullhd_1632814522610_2.0.7.png,442.12 378.85 194.99 380.09 195.5 231.52 439.58 226.43,1
A0044MZC_Flash0_A0044MZCfullhd_1633069430447_2.0.7.png,441.53 358.77 196.9 360.21 197.59 212.41 439.82 212.31,1
A0044MWE_Flash0_A0044MWEfullhd_1633070452278_2.0.7.png,459.98 398.24 194.57 392.37 199.05 231.71 462.32 238.02,1
A0044MJC_Flash0_A0044MJCfullhd_1632998131162_2.0.7.png,462.76 388.02 185.23 386.33 187.0 217.83 462.95 220.36,1
A0044MLT_Flash0_A0044MLTfullhd_1632898075778_2.0.7.png,589.44 478.33 244.94 481.2 241.53 275.49 588.54 272.26,1
A0044MYV_Flash0_A0044MYVfullhd_1633069043129_2.0.7.png,443.97 373.42 180.1 372.41 181.13 213.51 444.35 215.4,1
A0044MW8_Flash0_A0044MW8fullhd_1632913633603_2.0.7.png,550.86 482.11 250.73 490.98 249.05 306.91 550.51 301.76,1
A0044MXT_Flash0_A0044MXTfullhd_1632894598624_2.0.7.png,555.48 469.14 249.67 466.57 250.25 283.23 556.25 285.13,1
G00002E8T_Flash0_G00002E8Tfullhd_1632391623879_2.0.7.png,1334.29 1060.04 530.25 1057.01 535.35 567.23 1344.3 577.36,1
